[04-Dec-2017 02:17:24 UTC] PHP Warning:  Cannot modify header information - headers already sent by (output started at /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/functions.php:80) in /Applications/MAMP/htdocs/wp/wp-admin/includes/misc.php on line 1114
[04-Dec-2017 02:18:30 UTC] PHP Deprecated:  Methods with the same name as their class will not be constructors in a future version of PHP; weather_tr has a deprecated constructor in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/functions.php on line 80
[04-Dec-2017 02:18:30 UTC] PHP Notice:  The called constructor method for WP_Widget in weather_tr is <strong>deprecated</strong> since version 4.3.0! Use <pre>__construct()</pre> instead. in /Applications/MAMP/htdocs/wp/wp-includes/functions.php on line 3901
[04-Dec-2017 02:18:45 UTC] PHP Deprecated:  Methods with the same name as their class will not be constructors in a future version of PHP; weather_tr has a deprecated constructor in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/functions.php on line 80
[04-Dec-2017 02:18:45 UTC] PHP Notice:  The called constructor method for WP_Widget in weather_tr is <strong>deprecated</strong> since version 4.3.0! Use <pre>__construct()</pre> instead. in /Applications/MAMP/htdocs/wp/wp-includes/functions.php on line 3901
[04-Dec-2017 02:18:46 UTC] PHP Deprecated:  Methods with the same name as their class will not be constructors in a future version of PHP; weather_tr has a deprecated constructor in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/functions.php on line 80
[04-Dec-2017 02:18:46 UTC] PHP Notice:  The called constructor method for WP_Widget in weather_tr is <strong>deprecated</strong> since version 4.3.0! Use <pre>__construct()</pre> instead. in /Applications/MAMP/htdocs/wp/wp-includes/functions.php on line 3901
[04-Dec-2017 02:19:47 UTC] PHP Deprecated:  Methods with the same name as their class will not be constructors in a future version of PHP; weather_tr has a deprecated constructor in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/functions.php on line 80
[04-Dec-2017 02:19:48 UTC] PHP Notice:  The called constructor method for WP_Widget in weather_tr is <strong>deprecated</strong> since version 4.3.0! Use <pre>__construct()</pre> instead. in /Applications/MAMP/htdocs/wp/wp-includes/functions.php on line 3901
[04-Dec-2017 02:20:31 UTC] PHP Deprecated:  Methods with the same name as their class will not be constructors in a future version of PHP; weather_tr has a deprecated constructor in /Applications/MAMP/htdocs/wp/wp-content/themes/trvancouver/functions.php on line 80
